book,code,description,category,trade,hours,parts_allowance,list_price,labor_value,active,notes
plumbing,Artesian Discount,Multiple Jobs Discount,Plumbing,plumbing,0,0,10.00,10.00,false,Discount; Discount — not sold hours
plumbing,PE22D,Complete Hot Water Delivery Fixture Renovation · Rejuvenate sanitary piping and connection seals · Restore sanitary drain to clean condition · Upgrade to,Water Heaters,plumbing,9.75,0,1799.00,1799.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE22E,Complete Hot Water Delivery Fixture Renovation · Rejuvenate sanitary piping and connection seals · Restore sanitary drain to clean condition · Upgrade to,Water Heaters,plumbing,11.5,0,2116.00,2116.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE23A,Quick Fix · 30 day warranty,Water Heaters,plumbing,7.75,0,1431.00,1431.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE23B,Main Fixture Renovation Only · No drip safety inspection · 6 month warranty,Water Heaters,plumbing,10,0,1860.00,1860.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE23C,Basic Hot Water Delivery Fixture Renovation · Rejuvenate sanitary piping and connection seals · Restore sanitary drain to clean condition · Upgrade to ne,Water Heaters,plumbing,12,0,2204.00,2204.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE23D,Complete Hot Water Delivery Fixture Renovation · Rejuvenate sanitary piping and connection seals · Restore sanitary drain to clean condition · Upgrade to,Water Heaters,plumbing,13.25,0,2433.00,2433.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE23E,Complete Hot Water Delivery Fixture Renovation · Rejuvenate sanitary piping and connection seals · Restore sanitary drain to clean condition · Upgrade to,Water Heaters,plumbing,15.5,0,2862.00,2862.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE24A,Basic Renovation Service · 30 day warranty,Water Heaters,plumbing,3.25,0,585.00,585.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE24B,Main Component Renovation Service · Mechanical and electrical safety system rejuvenation · Flush and treatment service · 6 month warranty,Water Heaters,plumbing,4.75,0,878.00,878.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE24C,Ignition System Renovation · Mechanical and electrical safety system rejuvenation · System flush and treatment service · Flame sensing system service · Ex,Water Heaters,plumbing,6.25,0,1170.00,1170.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE24D,Complete Ignition System Renovation · Mechanical safety system rejuvenation · Complete isolation control system restoration · System flush and treatment,Water Heaters,plumbing,8,0,1463.00,1463.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE24E,Complete Ignition System Renovation · Mechanical safety system rejuvenation · Complete isolation control system restoration · System flush and treatment,Water Heaters,plumbing,9.5,0,1756.00,1756.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE25A,Basic Renovation Service · 30 day warranty,Water Heaters,plumbing,4.5,0,813.00,813.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE25B,Main Component Renovation Service · Mechanical and electrical safety system rejuvenation · Flush and treatment service · 6 month warranty,Water Heaters,plumbing,6.5,0,1219.00,1219.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE25C,Ignition System Renovation · Mechanical and electrical safety system rejuvenation · System flush and treatment service · Flame sensing system service · Ex,Water Heaters,plumbing,8.75,0,1625.00,1625.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE25D,Complete Ignition System Renovation · Mechanical safety system rejuvenation · Complete isolation control system restoration · System flush and treatment,Water Heaters,plumbing,11,0,2032.00,2032.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE25E,Complete Ignition System Renovation · Mechanical safety system rejuvenation · Complete isolation control system restoration · System flush and treatment,Water Heaters,plumbing,13.25,0,2438.00,2438.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE26A,Standard Water Heating System Installation · Required minimum code upgrades · Performance and safety start up · 6 month warranty,Water Heaters,plumbing,28.25,0,5214.00,5214.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE26B,Install Preferred Water Heating System · High pressure expansion safety system installation · Upgrade to leak protection safety pan · Water connection s,Water Heaters,plumbing,36.75,0,6778.00,6778.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE26C,Install Premium Water Heating System · Isolation control system renovation · High pressure expansion safety system installation · Upgrade to leak protec,Water Heaters,plumbing,43.5,0,8029.00,8029.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE26D,Install Ultra Elite Water Heating System · Upgrade to anti scald safety system · Isolation control system renovation · High pressure expansion safety sy,Water Heaters,plumbing,48,0,8863.00,8863.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE26E,Install Ultra Elite Water Heating System · Upgrade to anti scald safety system · Isolation control system renovation · High pressure expansion safety sy,Water Heaters,plumbing,56.25,0,10427.00,10427.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE27A,Standard Water Heating System Installation · Required minimum code upgrades · Performance and safety start up · 6 month warranty,Water Heaters,plumbing,32.5,0,6008.00,6008.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE27B,Install Preferred Water Heating System · High pressure expansion safety system installation · Upgrade to leak protection safety pan · Water connection s,Water Heaters,plumbing,42.25,0,7811.00,7811.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE27C,Install Premium Water Heating System · Isolation control system renovation · High pressure expansion safety system installation · Upgrade to leak protec,Water Heaters,plumbing,50,0,9253.00,9253.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE27D,Install Ultra Elite Water Heating System · Upgrade to anti scald safety system · Isolation control system renovation · High pressure expansion safety sy,Water Heaters,plumbing,55.25,0,10214.00,10214.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE27E,Install Ultra Elite Water Heating System · Upgrade to anti scald safety system · Isolation control system renovation · High pressure expansion safety sy,Water Heaters,plumbing,65,0,12017.00,12017.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE28A,Basic Treatment Service Only · 30 day warranty,Water Heaters,plumbing,1.25,0,245.00,245.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE28B,Main Treatment Service Only · Infrastructure leak detection service · Performance and safety testing · 6 month warranty,Water Heaters,plumbing,2,0,368.00,368.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE28C,Treatment And Restoration Service · Mechanical and electrical safety system rejuvenation · Circulation pumping system service · Infrastructure leak detec,Water Heaters,plumbing,2.75,0,490.00,490.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE28D,Complete Treatment And Restoration Service · Mechanical and electrical safety system rejuvenation · Complete isolation control system restoration · High,Water Heaters,plumbing,3.25,0,613.00,613.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE28E,Complete Treatment And Restoration Service · Mechanical and electrical safety system rejuvenation · Complete isolation control system restoration · High,Water Heaters,plumbing,4,0,736.00,736.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE29A,Basic Treatment Service Only · 30 day warranty,Water Heaters,plumbing,2.25,0,400.00,400.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE29B,Main Treatment Service Only · Infrastructure leak detection service · Performance and safety testing · 6 month warranty,Water Heaters,plumbing,3.25,0,600.00,600.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE29C,Treatment And Restoration Service · Mechanical and electrical safety system rejuvenation · Circulation pumping system service · Infrastructure leak detec,Water Heaters,plumbing,4.25,0,800.00,800.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE29D,Complete Treatment And Restoration Service · Mechanical and electrical safety system rejuvenation · Complete isolation control system restoration · High,Water Heaters,plumbing,5.5,0,1000.00,1000.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE29E,Complete Treatment And Restoration Service · Mechanical and electrical safety system rejuvenation · Complete isolation control system restoration · High,Water Heaters,plumbing,6.5,0,1200.00,1200.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE2A,Standard Water Heating System Installation · Required minimum code upgrades · Performance and safety start up · 6 month warranty,Water Heaters,plumbing,9.75,0,1804.00,1804.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE2B,PE2B,Water Heaters,plumbing,14,0,2598.00,2598.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE2C,Install Premium Water Heating System · Isolation control system renovation · High pressure expansion safety system installation · Upgrade to leak protec,Water Heaters,plumbing,19.5,0,3608.00,3608.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE2D,Install Ultra Elite Water Heating System · Upgrade to anti scald safety system · Isolation control system renovation · High pressure expansion safety sy,Water Heaters,plumbing,24.5,0,4510.00,4510.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE2E,Install Ultra Elite Water Heating System · Upgrade to anti scald safety system · Isolation control system renovation · High pressure expansion safety sy,Water Heaters,plumbing,26.75,0,4961.00,4961.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE30A,Basic Safety System Service Only · 30 day warranty,Water Heaters,plumbing,2.75,0,508.00,508.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE30B,Main Safety System Service Only · Performance and safety testing · 6 month warranty,Water Heaters,plumbing,4,0,763.00,763.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE30C,Anti-Scald Safety System Renovation · Temperature control system rejuvenation · Mechanical safety system rejuvenation · Tank contamination service · Perfo,Water Heaters,plumbing,5.5,0,1017.00,1017.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE30D,Complete Anti-Scald Safety System Renovation · Temperature control system rejuvenation · Mechanical safety system rejuvenation · Isolation control system,Water Heaters,plumbing,6.75,0,1271.00,1271.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE30E,Complete Anti-Scald Safety System Renovation · Temperature control system rejuvenation · Mechanical safety system rejuvenation · Isolation control system,Water Heaters,plumbing,8.25,0,1525.00,1525.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE31A,Basic Safety System Service Only · 30 day warranty,Water Heaters,plumbing,3.75,0,671.00,671.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE31B,Main Safety System Service Only · Performance and safety testing · 6 month warranty,Water Heaters,plumbing,5.5,0,1007.00,1007.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE31C,Anti-Scald Safety System Renovation · Temperature control system rejuvenation · Mechanical safety system rejuvenation · Tank contamination service · Perfo,Water Heaters,plumbing,7.25,0,1342.00,1342.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE31D,Complete Anti-Scald Safety System Renovation · Temperature control system rejuvenation · Mechanical safety system rejuvenation · Isolation control system,Water Heaters,plumbing,9,0,1678.00,1678.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE31E,Complete Anti-Scald Safety System Renovation · Temperature control system rejuvenation · Mechanical safety system rejuvenation · Isolation control system,Water Heaters,plumbing,11,0,2014.00,2014.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE32A,Basic Replacement Water Heating System Only · 6 month warranty,Water Heaters,plumbing,30.5,0,5637.00,5637.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE32B,Standard Water Heating System Renovation · Reconnect and repair water supply system · 9 month warranty,Water Heaters,plumbing,39.5,0,7328.00,7328.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE32C,Premium Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · No drip supply system renovatio,Water Heaters,plumbing,47,0,8681.00,8681.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE32D,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,51.75,0,9583.00,9583.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE32E,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,61,0,11274.00,11274.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE33A,Basic Replacement Water Heating System Only · 6 month warranty,Water Heaters,plumbing,41,0,7587.00,7587.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE33B,Standard Water Heating System Renovation · Reconnect and repair water supply system · 9 month warranty,Water Heaters,plumbing,53.25,0,9862.00,9862.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE33C,Premium Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · No drip supply system renovatio,Water Heaters,plumbing,63.25,0,11683.00,11683.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE33D,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,69.75,0,12897.00,12897.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE33E,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,82,0,15173.00,15173.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE34A,Basic Replacement Water Heating System Only · 6 month warranty,Water Heaters,plumbing,51.5,0,9536.00,9536.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE34B,Standard Water Heating System Renovation · Reconnect and repair water supply system · 9 month warranty,Water Heaters,plumbing,67,0,12397.00,12397.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE34C,Premium Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · No drip supply system renovatio,Water Heaters,plumbing,79.5,0,14685.00,14685.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE34D,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,87.75,0,16211.00,16211.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE34E,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,103,0,19072.00,19072.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE3A,Standard Water Heating System Installation · Required minimum code upgrades · Performance and safety start up · 6 month warranty,Water Heaters,plumbing,11,0,2057.00,2057.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE3B,PE3B,Water Heaters,plumbing,15.5,0,2885.00,2885.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE3C,Install Premium Water Heating System · Isolation control system renovation · High pressure expansion safety system installation · Upgrade to leak protec,Water Heaters,plumbing,22.25,0,4114.00,4114.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE3D,Install Ultra Elite Water Heating System · Upgrade to anti scald safety system · Isolation control system renovation · High pressure expansion safety sy,Water Heaters,plumbing,27.75,0,5143.00,5143.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE3E,Install Ultra Elite Water Heating System · Upgrade to anti scald safety system · Isolation control system renovation · High pressure expansion safety sy,Water Heaters,plumbing,30.5,0,5657.00,5657.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE5A,Standard Water Heating System Installation · Required minimum code upgrades · Performance and safety start up · 6 month warranty,Water Heaters,plumbing,11.75,0,2192.00,2192.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE5B,PE5B,Water Heaters,plumbing,25.75,0,4775.00,4775.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE5C,Install Premium Water Heating System · Isolation control system renovation · High pressure expansion safety system installation · Upgrade to leak protec,Water Heaters,plumbing,23.75,0,4384.00,4384.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE5D,Install Ultra Elite Water Heating System · Upgrade to anti scald safety system · Isolation control system renovation · High pressure expansion safety sy,Water Heaters,plumbing,29.5,0,5480.00,5480.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE5E,Install Ultra Elite Water Heating System · Upgrade to anti scald safety system · Isolation control system renovation · High pressure expansion safety sy,Water Heaters,plumbing,32.5,0,6028.00,6028.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE6A,Basic Replacement Water Heating System Only · 6 month warranty,Water Heaters,plumbing,9.25,0,1720.00,1720.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE6B,Standard Water Heating System Renovation · Reconnect and repair water supply system · 9 month warranty,Water Heaters,plumbing,14,0,2580.00,2580.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE6C,Premium Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · No drip supply system renovatio,Water Heaters,plumbing,18.5,0,3440.00,3440.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE6D,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,23.25,0,4300.00,4300.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE6E,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,25.5,0,4729.00,4729.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE7A,PE7A,Water Heaters,plumbing,14,0,2592.00,2592.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE7B,PE7B,Water Heaters,plumbing,13.5,0,2492.00,2492.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE7C,Premium Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · No drip supply system renovatio,Water Heaters,plumbing,16.75,0,3102.00,3102.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE7D,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,21,0,3878.00,3878.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE7E,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,23,0,4266.00,4266.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE8A,Basic Replacement Water Heating System Only · 6 month warranty,Water Heaters,plumbing,11,0,2040.00,2040.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE8B,Standard Water Heating System Renovation · Reconnect and repair water supply system · 9 month warranty,Water Heaters,plumbing,16.5,0,3060.00,3060.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE8C,Premium Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · No drip supply system renovatio,Water Heaters,plumbing,22,0,4080.00,4080.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE8D,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,27.5,0,5101.00,5101.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PE8E,Ultra Elite Water Heating System Renovation · High pressure expansion safety system · Isolation control system rejuvenation · Leak protection safety pan ·,Water Heaters,plumbing,30.25,0,5611.00,5611.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF10A,Quick Fix · Tighten and adjust · 30 day warranty,Gas,plumbing,3.5,0,658.00,658.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF10B,Rebuild Internal Water Removal System · Sanitary drain clean and flush · 6 month warranty,Gas,plumbing,5.25,0,987.00,987.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF10C,Water Removal System Renovation · Sanitary drain clean and flush · No drip safety inspection · Quick seal drain stop renovation · 1 year warranty,Gas,plumbing,7,0,1316.00,1316.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF10D,Complete Water Removal System Renovation · Can't leak connection upgrade · Sanitary drain clean and flush · Waste line treatment service · Infrastructure,Gas,plumbing,9,0,1644.00,1644.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF10E,Complete Water Removal System Renovation · Can't leak connection upgrade · Sanitary drain clean and flush · Waste line treatment service · Infrastructure,Gas,plumbing,10.75,0,1973.00,1973.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF11A,Basic Replacement Only · 30 day warranty,Gas,plumbing,3.25,0,601.00,601.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF11B,Main Water Delivery Fixture Only · Supply system restoration · 6 month warranty,Gas,plumbing,4.75,0,901.00,901.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF11C,Water Delivery Fixture Renovation · Renovate sanitary piping and water seals · Can't leak supply system renovation · Area sanitization service · 1 year wa,Gas,plumbing,6.5,0,1202.00,1202.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF11D,Complete Water Delivery Fixture Renovation · High temperature calibration service · Renovate sanitary piping and water seals · Isolation control system r,Gas,plumbing,8,0,1502.00,1502.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF11E,Complete Water Delivery Fixture Renovation · High temperature calibration service · Renovate sanitary piping and water seals · Isolation control system r,Gas,plumbing,9.75,0,1802.00,1802.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF12A,Quick Fix Only · 30 day warranty,Gas,plumbing,3.75,0,689.00,689.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF12B,Main Component Renovations Only · Supply system restoration · 6 month warranty,Gas,plumbing,5.5,0,1034.00,1034.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF12C,Complete Water Delivery Fixture Renovation · Anti-scald safety system · Renovate sanitary piping and water traps · Can't leak supply system renovation · 1,Gas,plumbing,7.5,0,1378.00,1378.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF12D,Complete Water Delivery Fixture Renovation · Anti-scald safety system · Renovate sanitary piping and water traps · Component isolation control system rej,Gas,plumbing,9.25,0,1723.00,1723.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF12E,Complete Water Delivery Fixture Renovation · Anti-scald safety system · Renovate sanitary piping and water traps · Component isolation control system rej,Gas,plumbing,11.25,0,2067.00,2067.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF13A,Quick Fix · Minimum adjustment service · 30 day warranty,Gas,plumbing,1.75,0,322.00,322.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF13B,Basic Control System Rejuvenation · Performance and safety testing · 1 year warranty,Gas,plumbing,2.5,0,483.00,483.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF13C,Main Temperature Control System Renovation · Sanitary drain clean and flush · 1 year warranty,Gas,plumbing,3.5,0,644.00,644.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF13D,Complete Temperature Control System Renovation · High temperature safety service · Drain stop upgrade service · Sanitary drain clean and flush · Premium a,Gas,plumbing,4.25,0,805.00,805.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF13E,Complete Temperature Control System Renovation · High temperature safety service · Drain stop upgrade service · Sanitary drain clean and flush · Premium a,Gas,plumbing,5.25,0,966.00,966.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF14A,Quick Fix Only · 30 day warranty,Gas,plumbing,1,0,164.00,164.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF14B,Main Component Renovations Only · Supply system restoration · 6 month warranty,Gas,plumbing,1.5,0,296.00,296.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF14C,Complete Water Delivery Fixture Renovation · Anti-scald safety system · Renovate sanitary piping and water traps · Can't leak supply system renovation · 1,Gas,plumbing,2.5,0,452.00,452.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF14D,Complete Water Delivery Fixture Renovation · Anti-scald safety system · Renovate sanitary piping and water traps · Component isolation control system rej,Gas,plumbing,3,0,534.00,534.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF14E,Complete Water Delivery Fixture Renovation · Anti-scald safety system · Renovate sanitary piping and water traps · Component isolation control system rej,Gas,plumbing,3.5,0,657.00,657.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF15A,Basic Replacement Only · 30 day warranty,Gas,plumbing,1.5,0,265.00,265.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF15B,Main Water Delivery Fixture Only · Supply system restoration · 6 month warranty,Gas,plumbing,2.25,0,398.00,398.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF15C,Water Delivery Fixture Renovation · Renovate sanitary piping and water seals · Can't leak supply system renovation · Area sanitization service · 1 year wa,Gas,plumbing,2.75,0,531.00,531.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF15D,Complete Water Delivery Fixture Renovation · High temperature calibration service · Renovate sanitary piping and water seals · Isolation control system r,Gas,plumbing,3.5,0,664.00,664.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PF15E,Complete Water Delivery Fixture Renovation · High temperature calibration service · Renovate sanitary piping and water seals · Isolation control system r,Gas,plumbing,4.25,0,796.00,796.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
